id_transaction,date_transaction,id_fournisseur,id_categorie,id_centre_cout,id_acheteur,id_contrat,montant_ht,devise,statut_validation,delai_traitement_jours,flag_maverick
TR-0000245,2023-11-04,FRN-095,CAT-012,CC-005,ACH-006,CTR-040,1347.73,EUR,Validé,6,False
TR-0000246,2023-11-10,FRN-074,CAT-008,CC-012,ACH-022,CTR-027,12273.86,EUR,Validé,3,False
TR-0000247,2023-03-20,FRN-018,CAT-002,CC-003,ACH-014,,13416.22,EUR,En attente,4,False
TR-0000248,2023-09-24,FRN-102,CAT-010,CC-008,ACH-002,,2500.0,EUR,Validé,5,False
TR-0000249,2023-10-03,FRN-093,CAT-013,CC-012,ACH-020,,463.65,EUR,Validé,9,False
TR-0000250,2023-02-05,FRN-077,CAT-009,CC-020,ACH-040,,4044.12,EUR,Validé,5,False
TR-0000251,2023-01-02,FRN-003,CAT-001,CC-007,ACH-003,CTR-004,36001.0,EUR,Validé,7,False
TR-0000252,2023-01-16,FRN-194,CAT-036,C-001,ACH-001,,173.75,EUR,Validé,4,False
TR-0000253,2023-11-20,FRN-096,CAT-014,CC-008,ACH-003,CTR-037,335.12,EUR,Validé,7,False
TR-0000254,2023-10-15,FRN-198,CAT-038,CC-009,ACH-021,,613.83,EUR,Validé,15,True
TR-0000255,2023-06-05,FRN-100,CAT-015,CC-007,ACH-003,,674.26,EUR,Validé,4,True
TR-0000256,2023-02-05,FRN-100,CAT-014,C-001,ACH-004,,463.04,EUR,Validé,15,True
TR-0000257,2023-04-18,FRN-135,CAT-020,CC-003,ACH-003,,8406.26,EUR,Validé,5,True
TR-0000258,2023-12-09,FRN-094,CAT-011,CC-008,ACH-015,CTR-035,244.4,EUR,Validé,2,False
TR-0000259,2023-06-19,FRN-128,CAT-018,CC-015,ACH-026,CTR-047,7233.47,EUR,Validé,3,False
TR-0000260,2023-02-02,FRN-107,CAT-015,C-001,ACH-008,,430.47,EUR,Validé,9,True
TR-0000261,2023-10-04,FRN-103,CAT-011,CC-002,ACH-014,CTR-034,884.33,EUR,Validé,6,False
TR-0000262,2023-12-10,FRN-103,CAT-015,C-001,ACH-004,,396.6,EUR,Validé,4,False
TR-0000263,2023-04-23,FRN-195,CAT-038,CC-010,ACH-021,,965.59,EUR,En attente,13,True
TR-0000264,2023-12-14,FRN-096,CAT-011,CC-012,ACH-017,CTR-037,763.65,EUR,Validé,3,False
TR-0000265,2023-01-07,FRN-007,CAT-002,CC-018,ACH-035,CTR-015,72942.8,EUR,Validé,6,False
TR-0000266,2023-01-13,FRN-026,CAT-002,CC-004,ACH-003,,21885.27,EUR,Validé,7,False
TR-0000267,2023-05-02,FRN-109,CAT-012,CC-009,ACH-023,,570.32,EUR,Validé,11,True
TR-0000268,2023-11-02,FRN-007,CAT-002,CC-018,ACH-033,CTR-015,28513.06,EUR,Validé,4,False
TR-0000269,2023-02-27,FRN-020,CAT-003,CC-019,ACH-038,CTR-014,32751.31,EUR,Validé,3,False
TR-0000270,2023-01-19,FRN-068,CAT-009,CC-004,ACH-012,CTR-023,17542.67,EUR,Validé,5,False
TR-0000271,2023-05-25,FRN-097,CAT-015,CC-020,ACH-038,,330.94,EUR,Validé,7,False
TR-0000272,2023-02-10,FRN-094,CAT-014,CC-003,ACH-006,CTR-035,1503.61,EUR,Validé,4,False
TR-0000273,2023-10-13,FRN-099,CAT-010,CC-009,ACH-023,,391.73,EUR,Validé,12,True
TR-0000274,2023-05-21,FRN-027,CAT-004,C-001,ACH-016,CTR-004,8050.62,EUR,Validé,2,False
TR-0000275,2023-03-13,FRN-125,CAT-020,CC-006,ACH-001,,3092.92,EUR,Validé,8,False
TR-0000276,2023-12-21,FRN-094,CAT-012,CC-003,ACH-005,CTR-035,1017.32,EUR,Validé,4,False
TR-0000277,2023-04-17,FRN-112,CAT-015,CC-010,ACH-022,,382.6,EUR,Validé,7,True
TR-0000278,2023-09-26,FRN-066,CAT-008,CC-016,ACH-031,,1341.78,EUR,Validé,5,False
TR-0000279,2023-06-09,FRN-187,CAT-032,CC-008,ACH-012,,5179.22,EUR,Validé,4,False
TR-0000280,2023-05-28,FRN-161,CAT-029,CC-010,ACH-019,,8531.7,EUR,Validé,5,False
TR-0000281,2023-07-27,FRN-097,CAT-010,CC-003,ACH-012,,743.12,EUR,Validé,2,False
TR-0000282,2023-10-11,FRN-105,CAT-012,CC-008,ACH-001,,1847.09,EUR,Validé,6,True
TR-0000283,2023-05-13,FRN-098,CAT-014,CC-006,ACH-001,CTR-034,1128.53,EUR,En attente,4,False
TR-0000284,2023-09-25,FRN-092,CAT-013,CC-016,ACH-031,CTR-039,2030.36,EUR,Validé,7,False
TR-0000285,2023-01-14,FRN-171,CAT-030,CC-003,ACH-011,CTR-065,1095.79,EUR,Validé,5,False
TR-0000286,2023-04-03,FRN-078,CAT-006,CC-010,ACH-022,,4629.12,EUR,Validé,8,False
TR-0000287,2023-03-22,FRN-076,CAT-007,CC-008,ACH-011,,4842.4,EUR,Validé,3,False
TR-0000288,2023-04-13,FRN-110,CAT-012,CC-005,ACH-004,,860.11,EUR,Validé,11,True
TR-0000289,2023-10-18,FRN-099,CAT-011,CC-013,ACH-030,,704.0,EUR,Validé,18,True
TR-0000290,2023-04-04,FRN-119,CAT-016,CC-012,ACH-022,CTR-045,2643.62,EUR,Validé,6,False
TR-0000291,2023-03-24,FRN-162,CAT-029,CC-004,ACH-008,CTR-063,4405.1,EUR,Validé,6,False
TR-0000292,2023-02-24,FRN-092,CAT-014,CC-010,ACH-020,CTR-039,521.81,EUR,Validé,5,False
TR-0000293,2023-06-12,FRN-164,CAT-030,C-001,ACH-006,CTR-062,2189.35,EUR,Validé,7,False
TR-0000294,2023-03-23,FRN-094,CAT-010,CC-002,ACH-015,CTR-035,339.16,EUR,Validé,3,False
TR-0000295,2023-07-12,FRN-171,CAT-031,CC-003,ACH-005,,6724.96,EUR,Validé,3,False
TR-0000296,2023-01-26,FRN-102,CAT-011,CC-008,ACH-011,CTR-038,1333.32,EUR,Validé,8,False
TR-0000297,2023-11-27,FRN-009,CAT-004,CC-007,ACH-003,CTR-017,10292.21,EUR,Validé,5,False
TR-0000298,2023-05-03,FRN-019,CAT-001,CC-004,ACH-006,CTR-003,50721.21,EUR,Validé,3,False
TR-0000299,2023-11-27,FRN-066,CAT-007,CC-015,ACH-029,CTR-022,4997.66,EUR,Validé,3,False
TR-0000300,2023-03-23,FRN-105,CAT-013,CC-012,ACH-023,,615.73,EUR,En attente,13,True
TR-0000301,2023-09-03,FRN-078,CAT-007,C-001,ACH-003,,22207.66,EUR,Validé,8,False
TR-0000302,2023-12-02,FRN-017,CAT-002,CC-002,ACH-003,CTR-008,16051.58,EUR,Validé,4,False
TR-0000303,2023-06-19,FRN-109,CAT-010,CC-005,ACH-015,,439.94,EUR,Validé,1,True
TR-0000304,2023-04-16,FRN-095,CAT-011,CC-005,ACH-008,CTR-040,1235.66,EUR,Validé,1,False
TR-0000305,2023-11-28,FRN-194,CAT-036,CC-004,ACH-013,,210.86,EUR,En attente,3,False
TR-0000306,2023-09-16,FRN-146,CAT-024,CC-005,ACH-012,,5284.63,EUR,Validé,4,False
TR-0000307,2023-04-24,FRN-092,CAT-012,C-001,ACH-008,CTR-033,715.11,EUR,En attente,6,False
TR-0000308,2023-09-04,FRN-191,CAT-036,CC-007,ACH-001,CTR-070,330.84,EUR,Validé,6,False
TR-0000309,2023-07-19,FRN-003,CAT-001,CC-006,ACH-011,CTR-004,30707.86,EUR,Validé,5,False
TR-0000310,2023-03-06,FRN-102,CAT-015,CC-020,ACH-037,,657.62,EUR,Validé,4,False
TR-0000311,2023-03-17,FRN-134,CAT-016,CC-018,ACH-036,,5417.31,EUR,Validé,6,False
TR-0000312,2023-07-15,FRN-113,CAT-011,CC-012,ACH-023,,761.62,EUR,Validé,8,True
TR-0000313,2023-10-14,FRN-094,CAT-012,CC-010,ACH-018,CTR-035,747.16,EUR,Validé,4,False
TR-0000314,2023-11-11,FRN-112,CAT-013,CC-011,ACH-021,,661.1,EUR,Validé,18,True
TR-0000315,2023-09-12,FRN-119,CAT-020,CC-008,ACH-014,CTR-051,682.66,EUR,Validé,5,False
TR-0000316,2023-03-04,FRN-112,CAT-013,CC-004,ACH-014,,808.38,EUR,Validé,13,True
TR-0000317,2023-11-19,FRN-200,CAT-037,CC-003,ACH-011,,246.68,EUR,Validé,24,True
TR-0000318,2023-04-28,FRN-112,CAT-014,CC-018,ACH-031,,725.33,EUR,Validé,10,True
TR-0000319,2023-10-15,FRN-098,CAT-013,CC-007,ACH-012,CTR-034,213.36,EUR,Validé,3,False
TR-0000320,2023-12-24,FRN-131,CAT-019,CC-014,ACH-025,CTR-047,4768.15,EUR,Validé,7,False
TR-0000321,2023-08-24,FRN-112,CAT-014,C-001,ACH-011,,581.65,EUR,Validé,8,True
TR-0000322,2023-03-11,FRN-125,CAT-018,CC-003,ACH-008,CTR-047,6661.31,EUR,Validé,5,False
TR-0000323,2023-09-17,FRN-112,CAT-013,CC-011,ACH-024,,218.06,EUR,Validé,4,True
TR-0000324,2023-10-07,FRN-192,CAT-039,CC-016,ACH-031,CTR-070,604.27,EUR,Validé,3,False
TR-0000325,2023-04-05,FRN-061,CAT-009,CC-003,ACH-016,CTR-024,6260.86,EUR,Validé,6,False
TR-0000326,2023-04-06,FRN-051,CAT-002,CC-013,ACH-028,,10286.78,EUR,Validé,6,True
TR-0000327,2023-01-21,FRN-111,CAT-015,CC-012,ACH-021,,429.08,EUR,Validé,12,True
TR-0000328,2023-01-01,FRN-059,CAT-002,CC-004,ACH-004,,18692.59,EUR,Validé,15,True
TR-0000329,2023-06-24,FRN-199,CAT-038,CC-018,ACH-031,,237.69,EUR,En attente,20,True
TR-0000330,2023-12-01,FRN-100,CAT-012,CC-012,ACH-020,,571.57,EUR,Validé,7,True
TR-0000331,2023-05-01,FRN-067,CAT-005,CC-002,ACH-005,CTR-026,3942.95,EUR,Validé,4,False
TR-0000332,2023-08-21,FRN-157,CAT-022,CC-002,ACH-013,,17526.38,EUR,En attente,13,True
TR-0000333,2023-04-18,FRN-122,CAT-017,CC-016,ACH-031,CTR-044,7966.32,EUR,Validé,2,False
TR-0000334,2023-04-21,FRN-090,CAT-007,CC-009,ACH-023,,2229.45,EUR,Validé,13,True
TR-0000335,2023-10-11,FRN-164,CAT-031,CC-008,ACH-007,,2053.59,EUR,Validé,3,False
TR-0000336,2023-08-01,FRN-198,CAT-037,CC-016,ACH-032,,168.13,EUR,Validé,16,True
TR-0000337,2023-11-07,FRN-114,CAT-012,CC-002,ACH-002,,512.09,EUR,Validé,14,True
TR-0000338,2023-12-16,FRN-107,CAT-014,CC-004,ACH-006,,646.75,EUR,Validé,11,True
TR-0000339,2023-05-16,FRN-103,CAT-014,CC-003,ACH-012,CTR-037,402.28,EUR,Validé,4,False
TR-0000340,2023-08-05,FRN-001,CAT-002,CC-014,ACH-028,CTR-001,10097.63,EUR,Validé,6,False
TR-0000341,2023-05-05,FRN-117,CAT-016,CC-008,ACH-012,CTR-050,970.62,EUR,Validé,4,False
TR-0000342,2023-09-18,FRN-199,CAT-037,CC-008,ACH-016,,551.58,EUR,Validé,11,True
TR-0000343,2023-11-18,FRN-132,CAT-021,CC-012,ACH-024,CTR-051,7100.46,EUR,Validé,6,False
TR-0000344,2023-08-08,FRN-108,CAT-010,CC-019,ACH-038,,125.42,EUR,Validé,11,True
TR-0000345,2023-03-17,FRN-118,CAT-018,CC-005,ACH-011,CTR-049,5125.72,EUR,Validé,7,False
TR-0000346,2023-10-20,FRN-186,CAT-033,CC-017,ACH-035,CTR-068,8814.17,EUR,Validé,1,False
TR-0000347,2023-02-17,FRN-014,CAT-003,CC-008,ACH-013,,35773.59,EUR,Validé,5,False
TR-0000348,2023-03-09,FRN-102,CAT-012,CC-019,ACH-038,,182.14,EUR,En attente,1,False
TR-0000349,2023-08-23,FRN-091,CAT-014,C-001,ACH-004,,547.19,EUR,Validé,6,False
TR-0000350,2023-01-04,FRN-187,CAT-035,CC-006,ACH-001,,40000.0,EUR,En attente,6,False
TR-0000351,2023-09-04,FRN-192,CAT-038,CC-011,ACH-023,CTR-070,113.52,EUR,Validé,6,False
TR-0000352,2023-04-09,FRN-143,CAT-024,CC-004,ACH-007,CTR-055,8220.14,EUR,En attente,6,False
TR-0000353,2023-01-01,FRN-192,CAT-037,CC-004,ACH-015,CTR-070,416.92,EUR,Validé,2,False
TR-0000354,2023-12-18,FRN-006,CAT-002,CC-008,ACH-016,,8365.37,EUR,Validé,3,False
TR-0000355,2023-05-16,FRN-133,CAT-016,CC-008,ACH-011,,5185.35,EUR,Validé,4,False
TR-0000356,2023-01-23,FRN-114,CAT-011,CC-018,ACH-031,,1145.62,EUR,Validé,14,True
TR-0000357,2023-11-20,FRN-146,CAT-026,CC-016,ACH-036,CTR-059,6797.97,EUR,Validé,5,False
TR-0000358,2023-04-06,FRN-096,CAT-010,CC-013,ACH-028,CTR-038,428.83,EUR,Validé,5,False
TR-0000359,2023-12-04,FRN-069,CAT-008,CC-017,ACH-034,CTR-030,19351.25,EUR,Rejeté,8,False
TR-0000360,2023-09-28,FRN-091,CAT-013,CC-012,ACH-020,,430.25,EUR,Validé,7,False
TR-0000361,2023-09-11,FRN-181,CAT-032,CC-009,ACH-023,,26857.29,EUR,Validé,8,False
TR-0000362,2023-09-09,FRN-191,CAT-037,CC-007,ACH-012,CTR-070,328.96,EUR,Validé,3,False
TR-0000363,2023-08-06,FRN-110,CAT-013,CC-011,ACH-017,,672.18,EUR,Validé,15,True
TR-0000364,2023-01-22,FRN-100,CAT-012,CC-004,ACH-011,,1380.72,EUR,Validé,7,True
TR-0000365,2023-06-25,FRN-151,CAT-022,CC-007,ACH-015,,2147.61,EUR,Validé,2,False
TR-0000366,2023-11-12,FRN-122,CAT-018,CC-010,ACH-021,,2798.71,EUR,Validé,6,False
TR-0000367,2023-09-21,FRN-148,CAT-026,CC-008,ACH-006,CTR-056,4626.54,EUR,Validé,4,False
TR-0000368,2023-11-12,FRN-194,CAT-037,CC-007,ACH-008,,484.06,EUR,Validé,6,False
TR-0000369,2023-09-08,FRN-133,CAT-020,CC-017,ACH-035,,1126.38,EUR,Validé,6,False
TR-0000370,2023-12-13,FRN-141,CAT-025,CC-002,ACH-006,CTR-059,1924.18,EUR,Validé,6,False
TR-0000371,2023-01-27,FRN-193,CAT-038,CC-002,ACH-015,,1158.04,EUR,Rejeté,8,False
TR-0000372,2023-03-18,FRN-108,CAT-014,CC-016,ACH-031,,1130.22,EUR,Validé,11,True
TR-0000373,2023-06-15,FRN-091,CAT-011,CC-012,ACH-019,CTR-033,385.89,EUR,Validé,4,False
TR-0000374,2023-06-26,FRN-069,CAT-008,CC-013,ACH-027,CTR-030,4222.81,EUR,Validé,6,False
TR-0000375,2023-10-19,FRN-128,CAT-019,CC-018,ACH-036,CTR-047,2401.33,EUR,Validé,5,False
TR-0000376,2023-04-13,FRN-102,CAT-013,CC-005,ACH-014,,432.12,EUR,Validé,7,False
TR-0000377,2023-10-26,FRN-151,CAT-024,CC-010,ACH-019,CTR-055,10804.15,EUR,Validé,3,False
TR-0000378,2023-09-14,FRN-108,CAT-015,CC-006,ACH-001,,807.11,EUR,Validé,12,True
TR-0000379,2023-10-12,FRN-195,CAT-037,CC-014,ACH-029,,164.82,EUR,Validé,4,True
TR-0000380,2023-02-06,FRN-096,CAT-014,C-001,ACH-015,CTR-037,231.37,EUR,Validé,2,False
TR-0000381,2023-03-27,FRN-183,CAT-034,CC-004,ACH-003,CTR-067,6417.26,EUR,Validé,5,False
TR-0000382,2023-11-12,FRN-099,CAT-012,CC-009,ACH-021,,478.98,EUR,Validé,13,True
TR-0000383,2023-09-07,FRN-191,CAT-039,CC-007,ACH-006,,576.23,EUR,Validé,4,False
TR-0000384,2023-10-02,FRN-114,CAT-012,CC-011,ACH-024,,847.04,EUR,Validé,22,True
TR-0000385,2023-05-27,FRN-129,CAT-017,CC-010,ACH-023,CTR-042,2148.79,EUR,Validé,6,False
TR-0000386,2023-11-12,FRN-117,CAT-019,CC-018,ACH-035,CTR-050,2540.55,EUR,Validé,8,False
TR-0000387,2023-09-20,FRN-172,CAT-030,CC-010,ACH-020,,3530.93,EUR,Validé,13,True
TR-0000388,2023-07-26,FRN-073,CAT-007,CC-011,ACH-021,,19009.5,EUR,Validé,6,False
TR-0000389,2023-12-19,FRN-198,CAT-036,CC-015,ACH-026,,739.28,EUR,Validé,19,True
TR-0000390,2023-07-04,FRN-195,CAT-036,CC-002,ACH-004,,1136.87,EUR,Validé,4,True
TR-0000391,2023-03-13,FRN-039,CAT-002,CC-009,ACH-022,,26584.01,EUR,Validé,17,True
TR-0000392,2023-08-03,FRN-191,CAT-039,C-001,ACH-005,,115.18,EUR,Validé,3,False
TR-0000393,2023-07-19,FRN-147,CAT-026,CC-007,ACH-014,CTR-058,5000.76,EUR,Validé,1,False
TR-0000394,2023-10-08,FRN-028,CAT-003,CC-005,ACH-015,,9441.77,EUR,Validé,5,False
TR-0000395,2023-06-19,FRN-036,CAT-002,C-001,ACH-014,,16908.16,EUR,Validé,14,True
TR-0000396,2023-01-27,FRN-145,CAT-024,CC-004,ACH-004,CTR-059,5236.72,EUR,Validé,5,False
TR-0000397,2023-12-02,FRN-101,CAT-010,CC-013,ACH-028,CTR-034,2500.0,EUR,Validé,2,False
TR-0000398,2023-08-21,FRN-070,CAT-007,CC-005,ACH-011,CTR-022,16278.65,EUR,Validé,1,False
TR-0000399,2023-08-14,FRN-163,CAT-028,CC-002,ACH-007,CTR-061,1661.7,EUR,Validé,3,False
TR-0000400,2023-03-13,FRN-085,CAT-008,CC-008,ACH-011,,15932.29,EUR,Validé,1,True
TR-0000401,2023-09-04,FRN-160,CAT-025,CC-015,ACH-025,,5871.18,EUR,Validé,7,True
TR-0000402,2023-01-18,FRN-059,CAT-003,CC-019,ACH-038,,13065.96,EUR,Validé,5,True
TR-0000403,2023-04-02,FRN-141,CAT-026,CC-003,ACH-007,CTR-059,3321.33,EUR,Validé,3,False
TR-0000404,2023-11-21,FRN-111,CAT-014,CC-010,ACH-019,,501.32,EUR,Validé,13,True
TR-0000405,2023-11-27,FRN-108,CAT-015,CC-011,ACH-019,,1606.35,EUR,Validé,17,True
TR-0000406,2023-10-13,FRN-025,CAT-002,CC-003,ACH-015,,21788.7,EUR,En attente,6,False
TR-0000407,2023-10-16,FRN-142,CAT-023,CC-015,ACH-027,CTR-058,7037.29,EUR,Validé,6,False
TR-0000408,2023-02-16,FRN-037,CAT-002,CC-014,ACH-029,,20837.7,EUR,Validé,8,True
TR-0000409,2023-12-17,FRN-094,CAT-014,CC-009,ACH-017,CTR-035,392.11,EUR,Validé,4,False
TR-0000410,2023-12-15,FRN-094,CAT-015,CC-017,ACH-036,CTR-035,1686.59,EUR,Validé,4,False
TR-0000411,2023-12-02,FRN-038,CAT-001,CC-011,ACH-023,,7857.03,EUR,Validé,8,True
TR-0000412,2023-02-21,FRN-097,CAT-013,CC-008,ACH-002,,482.91,EUR,Validé,3,False
TR-0000413,2023-01-03,FRN-016,CAT-002,CC-006,ACH-015,CTR-006,18170.94,EUR,Validé,5,False
TR-0000414,2023-11-21,FRN-097,CAT-012,CC-019,ACH-037,,644.2,EUR,Validé,6,False
TR-0000415,2023-06-02,FRN-091,CAT-013,C-001,ACH-014,CTR-037,2500.0,EUR,Validé,8,False
TR-0000416,2023-04-08,FRN-191,CAT-039,CC-011,ACH-017,,319.34,EUR,Validé,7,False
TR-0000417,2023-05-07,FRN-095,CAT-013,CC-005,ACH-013,CTR-040,812.43,EUR,Validé,1,False
TR-0000418,2023-05-26,FRN-093,CAT-015,CC-003,ACH-001,CTR-035,481.48,EUR,Validé,3,False
TR-0000419,2023-05-11,FRN-099,CAT-013,CC-009,ACH-019,,463.07,EUR,Validé,7,True
TR-0000420,2023-11-15,FRN-094,CAT-011,CC-017,ACH-034,CTR-035,266.59,EUR,Validé,3,False
TR-0000421,2023-12-01,FRN-031,CAT-001,CC-002,ACH-013,,17628.08,EUR,Validé,10,True
TR-0000422,2023-09-17,FRN-072,CAT-007,CC-006,ACH-005,,4541.04,EUR,Validé,4,False
TR-0000423,2023-11-14,FRN-133,CAT-021,CC-017,ACH-032,,6107.4,EUR,En attente,7,False
TR-0000424,2023-09-27,FRN-104,CAT-014,CC-014,ACH-027,,544.41,EUR,Validé,15,True
TR-0000425,2023-02-13,FRN-097,CAT-015,CC-020,ACH-040,,582.3,EUR,Validé,3,False
TR-0000426,2023-03-26,FRN-008,CAT-003,C-001,ACH-016,CTR-018,5420.41,EUR,Validé,5,False
TR-0000427,2023-06-18,FRN-070,CAT-009,CC-006,ACH-015,CTR-022,8081.32,EUR,Validé,3,False
TR-0000428,2023-04-21,FRN-100,CAT-011,C-001,ACH-004,,2511.25,EUR,Validé,15,True
TR-0000429,2023-06-20,FRN-093,CAT-013,CC-010,ACH-021,,247.74,EUR,Validé,3,False
TR-0000430,2023-11-21,FRN-198,CAT-037,C-001,ACH-001,,352.38,EUR,Validé,10,True
TR-0000431,2023-10-28,FRN-097,CAT-013,C-001,ACH-015,CTR-038,482.55,EUR,Validé,6,False
TR-0000432,2023-01-14,FRN-028,CAT-002,CC-015,ACH-025,CTR-017,9156.38,EUR,Validé,2,False
TR-0000433,2023-06-09,FRN-094,CAT-013,CC-004,ACH-006,CTR-035,315.33,EUR,Validé,1,False
TR-0000434,2023-02-02,FRN-103,CAT-012,CC-020,ACH-038,,365.77,EUR,Validé,1,False
TR-0000435,2023-11-20,FRN-003,CAT-002,CC-014,ACH-030,CTR-004,5803.73,EUR,Validé,2,False
TR-0000436,2023-03-07,FRN-095,CAT-014,C-001,ACH-011,CTR-040,205.79,EUR,Validé,7,False
TR-0000437,2023-09-09,FRN-115,CAT-013,CC-012,ACH-017,,1131.99,EUR,Validé,16,True
TR-0000438,2023-06-14,FRN-133,CAT-019,CC-006,ACH-002,,15000.0,EUR,Validé,5,False
TR-0000439,2023-04-13,FRN-183,CAT-035,CC-009,ACH-022,CTR-067,3003.76,EUR,Validé,8,False
TR-0000440,2023-01-19,FRN-193,CAT-039,CC-020,ACH-038,,329.36,EUR,Validé,5,False
TR-0000441,2023-04-10,FRN-030,CAT-002,CC-002,ACH-013,,27653.94,EUR,Validé,5,False
TR-0000442,2023-04-26,FRN-095,CAT-012,CC-014,ACH-026,CTR-040,320.01,EUR,Validé,4,False
TR-0000443,2023-03-02,FRN-102,CAT-013,CC-006,ACH-008,,127.95,EUR,Validé,4,False
TR-0000444,2023-12-26,FRN-199,CAT-038,CC-014,ACH-029,,1504.43,EUR,Validé,8,True
TR-0000445,2023-08-28,FRN-164,CAT-027,CC-012,ACH-022,,5318.3,EUR,Validé,5,False
TR-0000446,2023-09-14,FRN-120,CAT-018,CC-014,ACH-025,CTR-046,4513.05,EUR,Validé,3,False
TR-0000447,2023-10-08,FRN-168,CAT-029,CC-003,ACH-007,CTR-063,2073.42,EUR,En attente,2,False
TR-0000448,2023-09-05,FRN-101,CAT-011,CC-013,ACH-026,CTR-038,535.12,EUR,Validé,7,False
TR-0000449,2023-04-11,FRN-030,CAT-002,CC-009,ACH-019,,12771.25,EUR,Validé,4,False
TR-0000450,2023-07-06,FRN-073,CAT-009,CC-003,ACH-012,,8754.29,EUR,En attente,3,False
TR-0000451,2023-02-18,FRN-107,CAT-012,CC-004,ACH-012,,381.58,EUR,Validé,7,True
TR-0000452,2023-04-18,FRN-185,CAT-035,CC-003,ACH-015,,3900.74,EUR,Validé,2,False
TR-0000453,2023-11-16,FRN-146,CAT-026,CC-006,ACH-015,CTR-058,2496.41,EUR,Validé,4,False
TR-0000454,2023-03-24,FRN-102,CAT-012,CC-003,ACH-003,CTR-035,2363.84,EUR,Validé,5,False
TR-0000455,2023-01-27,FRN-121,CAT-016,CC-012,ACH-019,CTR-044,4131.95,EUR,Validé,3,False
TR-0000456,2023-04-08,FRN-106,CAT-010,CC-006,ACH-014,,900.37,EUR,Validé,6,True
TR-0000457,2023-04-17,FRN-121,CAT-021,CC-007,ACH-004,,2453.66,EUR,Validé,3,False
TR-0000458,2023-02-15,FRN-185,CAT-033,CC-005,ACH-015,CTR-066,3278.99,EUR,Validé,5,False
TR-0000459,2023-09-23,FRN-191,CAT-037,CC-003,ACH-002,,230.72,EUR,Validé,5,False
TR-0000460,2023-04-04,FRN-015,CAT-003,CC-006,ACH-013,CTR-012,7702.04,EUR,En attente,5,False
TR-0000461,2023-07-15,FRN-137,CAT-016,CC-012,ACH-017,,1894.32,EUR,Validé,10,True
TR-0000462,2023-01-17,FRN-080,CAT-005,C-001,ACH-011,,8593.76,EUR,Validé,1,True
TR-0000463,2023-03-13,FRN-098,CAT-010,CC-006,ACH-015,CTR-034,363.62,EUR,Validé,4,False
TR-0000464,2023-09-23,FRN-127,CAT-017,CC-008,ACH-007,CTR-053,6300.5,EUR,Validé,5,False
TR-0000465,2023-09-19,FRN-120,CAT-021,CC-011,ACH-023,CTR-046,4775.79,EUR,Validé,4,False
TR-0000466,2023-04-09,FRN-143,CAT-025,CC-002,ACH-001,CTR-055,4639.89,EUR,Validé,1,False
TR-0000467,2023-07-16,FRN-194,CAT-037,CC-017,ACH-036,CTR-070,710.23,EUR,Validé,6,False
TR-0000468,2023-05-08,FRN-114,CAT-010,CC-020,ACH-040,,650.09,EUR,Validé,8,True
TR-0000469,2023-06-25,FRN-194,CAT-036,CC-004,ACH-004,CTR-070,248.57,EUR,Validé,4,False
TR-0000470,2023-11-03,FRN-097,CAT-010,CC-011,ACH-024,CTR-038,1831.44,EUR,Validé,5,False
TR-0000471,2023-04-07,FRN-102,CAT-012,CC-011,ACH-021,,755.66,EUR,Validé,5,False
TR-0000472,2023-02-17,FRN-110,CAT-011,CC-009,ACH-024,,1777.21,EUR,Validé,14,True
TR-0000473,2023-11-24,FRN-127,CAT-019,CC-004,ACH-006,CTR-044,6805.72,EUR,Validé,2,False
TR-0000474,2023-05-27,FRN-047,CAT-004,CC-005,ACH-008,,11839.0,EUR,Validé,11,True
TR-0000475,2023-01-05,FRN-113,CAT-010,CC-010,ACH-024,,1416.31,EUR,Validé,10,True
TR-0000476,2023-11-17,FRN-112,CAT-011,CC-012,ACH-023,,1016.6,EUR,Validé,10,True
TR-0000477,2023-02-21,FRN-169,CAT-027,CC-002,ACH-004,CTR-061,5670.58,EUR,Validé,5,False
TR-0000478,2023-08-24,FRN-151,CAT-023,CC-007,ACH-005,,2326.98,EUR,Validé,5,False
TR-0000479,2023-02-13,FRN-112,CAT-010,CC-005,ACH-015,,927.39,EUR,Validé,15,True
TR-0000480,2023-03-21,FRN-091,CAT-012,CC-020,ACH-037,,302.12,EUR,Validé,4,False
TR-0000481,2023-06-10,FRN-090,CAT-007,CC-015,ACH-027,,3842.87,EUR,Validé,3,True
TR-0000482,2023-10-26,FRN-065,CAT-008,CC-007,ACH-008,CTR-032,10663.41,EUR,Validé,4,False
TR-0000483,2023-07-21,FRN-127,CAT-016,CC-019,ACH-037,CTR-053,3550.57,EUR,Validé,6,False
TR-0000484,2023-05-17,FRN-104,CAT-011,CC-005,ACH-006,,1391.82,EUR,Validé,13,True
TR-0000485,2023-09-15,FRN-061,CAT-009,CC-008,ACH-014,CTR-024,9096.85,EUR,Validé,6,False
TR-0000486,2023-03-27,FRN-103,CAT-014,CC-006,ACH-014,CTR-033,289.47,EUR,Validé,6,False
TR-0000487,2023-01-12,FRN-100,CAT-015,CC-009,ACH-022,,935.93,EUR,Validé,1,True
TR-0000488,2023-11-20,FRN-092,CAT-015,CC-003,ACH-006,CTR-039,285.98,EUR,Validé,5,False
TR-0000489,2023-10-16,FRN-078,CAT-007,C-001,ACH-007,,2799.47,EUR,Validé,1,False
